User_Id,Age,Gender,City,Device_Type,Avg_Session_Time,Pages_Visited,Course_Category,Subscription_Type,Last_Activity_Days,Email_Click_Rate,Previous_Purchases,Support_Tickets,Satisfaction_Score,Churn
2031,44,Male,Bangalore,Desktop,3.72,5,Design,Free,7,0.68,6,1,5,0
2032,54,Male,Bangalore,Tablet,8.63,19,Business,Basic,40,0.09,8,1,4,0
2033,21,Other,Chennai,Tablet,4.56,2,Business,Premium,32,0.83,2,0,5,1
2034,41,Male,Chennai,Mobile,5.92,3,Design,Basic,52,0.94,9,1,4,1
2035,36,Other,Delhi,Tablet,10.69,10,AI/ML,Free,11,0.95,1,3,1,0
2036,53,Other,Chennai,Desktop,13.01,10,Web Dev,Free,47,0.09,7,2,5,0
2037,56,Male,Delhi,Desktop,27.21,8,Web Dev,Basic,38,0.92,8,0,3,0
2038,27,Male,Hyderabad,Mobile,6.67,9,Business,Free,11,0.57,1,2,5,1
2039,42,Male,Delhi,Tablet,29.18,2,Web Dev,Free,11,0.73,2,4,4,0
2040,35,Male,Bangalore,Desktop,24.49,3,AI/ML,Basic,10,0.93,5,2,2,0
2041,36,Male,Mumbai,Mobile,26.56,16,Web Dev,Premium,47,0.66,2,0,1,0
2042,53,Female,Mumbai,Desktop,27.95,4,Data Science,Premium,7,0.46,5,3,5,0
2043,27,Male,Bangalore,Mobile,22.84,6,Design,Premium,50,0.53,5,3,4,0
2044,50,Female,Delhi,Desktop,23.87,13,Business,Free,7,0.68,2,1,3,0
2045,22,Other,Bangalore,Tablet,13.7,6,Web Dev,Free,36,0.94,1,3,1,0
2046,52,Male,Chennai,Desktop,15.8,10,AI/ML,Premium,48,0.89,7,4,1,0
2047,51,Male,Delhi,Desktop,28.04,17,Web Dev,Basic,15,0.58,6,4,3,0
2048,50,Male,Bangalore,Mobile,11.97,8,Design,Premium,35,0.21,8,2,3,1
2049,38,Other,Chennai,Mobile,2.22,9,Data Science,Basic,17,0.35,0,4,4,0
2050,34,Female,Chennai,Mobile,23.12,2,Business,Free,43,0.36,0,0,5,1
2051,39,Female,Delhi,Desktop,17.62,17,Business,Free,20,0.29,0,1,1,0
2052,54,Male,Hyderabad,Mobile,24.63,11,AI/ML,Premium,3,0.75,0,4,2,0
2053,32,Male,Hyderabad,Tablet,3.19,18,Data Science,Basic,49,0.84,4,1,3,0
2054,52,Male,Chennai,Mobile,19.02,3,Web Dev,Basic,6,0.32,1,1,3,0
2055,45,Male,Hyderabad,Mobile,8.18,9,Web Dev,Premium,33,0.85,3,2,1,0
2056,24,Other,Chennai,Tablet,27.19,8,AI/ML,Basic,33,0.73,8,0,3,1
2057,49,Male,Hyderabad,Mobile,4.19,7,Data Science,Free,44,0.44,2,2,3,1
2058,28,Other,Chennai,Mobile,25.45,7,AI/ML,Basic,35,0.7,7,4,5,0
2059,27,Male,Chennai,Desktop,3.57,8,Design,Free,36,0.77,8,4,4,0
2060,26,Female,Chennai,Desktop,1.73,5,Design,Premium,29,0.56,8,1,4,1
2061,31,Female,Chennai,Mobile,7.82,3,Web Dev,Basic,25,0.44,1,3,3,0
2062,30,Male,Mumbai,Tablet,10.66,19,Design,Premium,11,0.1,7,1,2,1
2063,42,Male,Hyderabad,Mobile,19.17,2,AI/ML,Premium,10,0,7,0,3,0
2064,19,Other,Chennai,Mobile,4.82,14,Business,Basic,28,0.94,2,3,2,0
2065,52,Male,Bangalore,Mobile,13.68,2,Design,Basic,2,0.27,0,3,2,1
2066,24,Male,Delhi,Desktop,6.92,10,AI/ML,Basic,10,0.66,0,3,2,0
2067,38,Male,Bangalore,Tablet,25.8,10,Business,Free,8,0.94,3,4,2,0
2068,35,Female,Bangalore,Tablet,2.3,17,Business,Premium,25,0.82,8,0,1,0
2069,20,Other,Mumbai,Tablet,11.32,2,Design,Free,53,0.12,8,4,3,1
2070,59,Female,Hyderabad,Desktop,19.31,1,Data Science,Premium,58,0.8,1,1,1,0
2071,56,Other,Mumbai,Desktop,27.48,18,Design,Premium,7,0.73,6,1,2,0
2072,58,Female,Hyderabad,Mobile,26.17,4,Design,Free,20,0.33,0,1,5,0
2073,28,Male,Chennai,Desktop,26.96,1,Data Science,Premium,7,0.69,4,1,4,1
2074,56,Female,Mumbai,Mobile,2.82,17,Design,Free,41,0.83,9,4,3,0
2075,41,Female,Delhi,Desktop,25.39,3,AI/ML,Basic,5,0.29,4,3,3,1
2076,36,Other,Hyderabad,Mobile,23.62,2,Data Science,Premium,54,0.87,7,0,1,0
2077,21,Other,Mumbai,Desktop,27.17,18,AI/ML,Free,17,0.08,8,2,2,0
2078,43,Female,Delhi,Tablet,10.04,4,Business,Basic,5,0.53,2,2,2,0
2079,55,Other,Bangalore,Mobile,27.44,3,Data Science,Premium,20,0.23,5,1,1,0
2080,59,Other,Chennai,Desktop,12.68,12,Business,Premium,43,0.73,6,4,3,0
2081,49,Other,Chennai,Desktop,19.39,16,Web Dev,Premium,47,0.17,5,1,1,0
2082,56,Other,Bangalore,Mobile,13.3,11,Web Dev,Premium,55,0.34,8,4,4,0
2083,53,Other,Mumbai,Desktop,13.4,10,AI/ML,Basic,52,0.13,9,3,3,0
2084,57,Female,Bangalore,Tablet,16.85,19,Business,Premium,47,0.81,3,0,2,1
2085,54,Other,Delhi,Mobile,11.32,10,Business,Premium,22,0.13,0,1,5,0
2086,50,Male,Hyderabad,Mobile,23.99,3,Data Science,Basic,35,0.72,3,0,5,0
2087,53,Female,Mumbai,Mobile,19.38,6,Web Dev,Basic,17,0.71,9,3,3,1
2088,20,Female,Hyderabad,Mobile,21,14,AI/ML,Premium,26,0.14,5,2,3,1
2089,26,Female,Bangalore,Mobile,7.7,12,AI/ML,Basic,44,0.57,5,1,2,0
2090,25,Other,Chennai,Tablet,29.12,8,Data Science,Basic,2,0.5,2,2,5,0
2091,50,Male,Hyderabad,Mobile,20.15,2,Data Science,Free,58,0.59,1,0,1,1
2092,23,Other,Hyderabad,Tablet,6.72,9,AI/ML,Basic,57,0.94,7,0,1,0
2093,58,Female,Chennai,Tablet,22.76,14,Data Science,Free,11,0.08,8,2,1,0
2094,56,Female,Hyderabad,Tablet,6.04,1,Business,Free,19,0.82,9,3,1,0
2095,21,Female,Hyderabad,Mobile,2.84,3,AI/ML,Free,18,0.86,9,0,5,0
2096,30,Female,Chennai,Tablet,16.3,6,Design,Free,22,0.13,3,4,5,0
2097,19,Other,Chennai,Mobile,17.05,13,Web Dev,Free,59,0.66,2,0,2,0
2098,22,Male,Bangalore,Tablet,6.48,11,Web Dev,Basic,4,0.7,9,0,3,0
2099,44,Male,Bangalore,Mobile,11.1,15,Design,Basic,50,0.55,0,4,5,0
2100,49,Female,Hyderabad,Desktop,28.43,18,Design,Basic,18,0.5,1,0,5,1
2101,38,Male,Mumbai,Desktop,9.27,19,Business,Premium,56,0.32,7,3,3,0
2102,25,Female,Bangalore,Tablet,5.51,19,AI/ML,Basic,11,0.69,5,4,4,1
2103,55,Female,Bangalore,Desktop,29.78,6,Data Science,Free,27,0.29,5,0,1,1
2104,25,Male,Mumbai,Tablet,9.77,15,Web Dev,Premium,56,0.46,0,4,5,0
2105,20,Female,Mumbai,Tablet,20.73,14,Design,Premium,36,0.86,7,0,5,0
2106,20,Male,Chennai,Tablet,7.72,5,AI/ML,Basic,33,0.09,5,0,1,0
2107,39,Female,Bangalore,Desktop,16.95,11,Data Science,Premium,57,0.53,3,1,5,0
2108,23,Male,Delhi,Tablet,12.2,13,Web Dev,Basic,15,0.49,2,0,3,1
2109,19,Female,Delhi,Desktop,28.89,13,AI/ML,Basic,52,0.38,5,1,5,0
2110,40,Male,Hyderabad,Desktop,13.55,4,Web Dev,Free,3,0.6,2,0,2,0
2111,19,Female,Bangalore,Mobile,17.94,9,Business,Premium,53,0.02,3,3,5,0
2112,55,Female,Delhi,Desktop,28.4,13,Web Dev,Premium,46,0.49,9,2,1,0
2113,34,Female,Bangalore,Mobile,29.69,8,Business,Premium,41,0.49,7,1,3,0
2114,52,Male,Bangalore,Tablet,3.95,11,Business,Basic,53,0.52,6,2,5,1
2115,51,Other,Delhi,Tablet,25.2,19,Business,Premium,5,0.21,6,2,4,0
2116,40,Female,Bangalore,Mobile,12.08,1,Data Science,Free,6,0.21,5,3,3,0
2117,47,Female,Mumbai,Tablet,18.25,9,Data Science,Premium,33,0.65,7,3,3,1
2118,25,Male,Hyderabad,Mobile,11.88,2,Business,Premium,3,0.09,8,3,4,0
2119,39,Female,Chennai,Mobile,12.63,4,AI/ML,Free,14,0.31,0,2,5,0
2120,53,Female,Delhi,Tablet,5.61,4,Business,Basic,12,0.83,2,0,2,0
2121,22,Female,Chennai,Mobile,17.61,1,AI/ML,Basic,8,0.1,7,4,1,1
2122,30,Female,Hyderabad,Mobile,16.85,18,Web Dev,Premium,36,0.47,0,3,3,0
2123,46,Other,Mumbai,Mobile,6.49,14,Data Science,Free,16,0.67,8,1,2,0
2124,48,Other,Mumbai,Tablet,16.71,13,AI/ML,Free,37,0.14,0,0,1,1
2125,33,Female,Mumbai,Tablet,29.22,8,AI/ML,Free,13,0.31,8,3,1,0
2126,59,Female,Mumbai,Tablet,21.72,6,AI/ML,Basic,36,0.56,6,3,5,1
2127,47,Female,Delhi,Tablet,14.95,17,Design,Basic,30,0.33,5,3,2,0
2128,33,Other,Delhi,Tablet,27.57,11,Data Science,Basic,1,0.11,8,4,3,0
2129,29,Other,Bangalore,Desktop,17.68,15,Design,Free,45,0.23,9,0,3,0
2130,34,Male,Bangalore,Desktop,4.92,7,Web Dev,Basic,18,0.11,3,3,5,0
2131,33,Male,Hyderabad,Mobile,16.88,8,AI/ML,Premium,18,0.98,4,0,3,0
2132,29,Female,Bangalore,Desktop,6.25,11,Data Science,Basic,59,0.24,9,0,1,0
2133,25,Female,Hyderabad,Tablet,23.26,2,Data Science,Premium,54,0.53,1,2,5,1
2134,37,Other,Hyderabad,Tablet,29.05,11,Data Science,Basic,12,0.43,2,0,1,1
2135,20,Female,Hyderabad,Tablet,11.46,14,AI/ML,Premium,20,0.57,6,4,1,1
2136,33,Female,Mumbai,Mobile,13.61,13,Business,Free,30,0.5,4,4,4,0
2137,47,Other,Chennai,Mobile,13.22,8,Business,Basic,43,0.73,7,4,4,1
2138,40,Other,Chennai,Mobile,9.27,12,Business,Premium,27,0.87,2,4,5,0
2139,45,Other,Delhi,Mobile,24.03,9,Design,Free,56,0.29,2,3,1,0
2140,57,Other,Hyderabad,Mobile,18.91,10,AI/ML,Premium,0,0.18,0,0,5,0
2141,22,Male,Mumbai,Mobile,2.86,11,Web Dev,Basic,34,0.98,0,2,4,0
2142,37,Other,Bangalore,Desktop,25.33,11,Design,Basic,9,0.87,1,3,5,1
2143,57,Other,Bangalore,Tablet,6.43,16,Data Science,Basic,7,0.36,6,1,2,0
2144,18,Female,Delhi,Desktop,29.4,18,Business,Free,12,0.89,8,3,5,0
2145,47,Female,Delhi,Mobile,11.92,9,Data Science,Basic,18,0.67,5,3,2,1
2146,38,Female,Hyderabad,Tablet,18.88,3,Design,Free,2,0.44,4,3,5,1
2147,37,Male,Hyderabad,Tablet,3.26,4,Business,Free,55,0.87,3,3,2,0
2148,23,Other,Bangalore,Tablet,11,19,AI/ML,Basic,57,0.68,3,2,2,1
2149,39,Other,Bangalore,Desktop,24.27,10,Business,Basic,2,0.83,6,4,2,0
2150,35,Male,Bangalore,Tablet,14.84,13,Business,Basic,26,0.42,0,0,2,0
2151,25,Other,Bangalore,Mobile,27.23,1,Business,Basic,17,0.8,5,4,3,1
2152,56,Female,Chennai,Mobile,17.68,12,Design,Premium,34,0.37,0,2,3,0
2153,49,Male,Hyderabad,Desktop,27.93,11,Business,Premium,43,0.74,3,2,5,1
2154,50,Other,Hyderabad,Desktop,29.5,5,Design,Premium,33,0.44,9,3,4,1
2155,33,Male,Bangalore,Mobile,14.16,2,Data Science,Free,29,0.41,5,3,1,0
2156,29,Male,Mumbai,Desktop,17.39,17,AI/ML,Free,7,0.8,1,0,3,0
2157,55,Other,Bangalore,Tablet,25.21,17,Business,Premium,59,0.13,4,3,2,1
2158,51,Female,Delhi,Desktop,7.42,15,Design,Basic,20,0.93,9,0,3,0
2159,31,Other,Mumbai,Tablet,25.99,4,Business,Free,45,0.51,3,2,2,0
2160,53,Other,Delhi,Tablet,18.17,11,Business,Free,18,0.64,2,0,4,0
2161,50,Female,Mumbai,Tablet,22.04,1,Business,Free,42,0.41,9,0,3,0
2162,40,Other,Delhi,Tablet,3.32,10,Web Dev,Free,47,0.65,5,1,1,0
2163,19,Other,Bangalore,Tablet,23.22,18,AI/ML,Premium,45,0.71,6,3,1,1
2164,58,Other,Bangalore,Mobile,10.01,15,AI/ML,Premium,39,0.87,1,4,3,0
2165,38,Male,Mumbai,Mobile,24.35,19,Design,Free,29,0.85,5,1,3,0
2166,19,Male,Delhi,Mobile,15.77,4,Data Science,Basic,55,0.36,9,1,1,0
2167,44,Male,Chennai,Tablet,8.96,6,Data Science,Premium,26,0.62,0,1,4,0
2168,26,Other,Mumbai,Desktop,28.63,2,Data Science,Free,19,0.78,9,4,5,0
2169,18,Female,Mumbai,Desktop,23.19,13,Business,Premium,13,0.76,3,4,3,1
2170,28,Male,Hyderabad,Tablet,29.58,2,Design,Free,56,0.89,5,1,3,0
2171,20,Female,Mumbai,Desktop,11.57,13,Business,Basic,11,0.83,2,2,1,1
2172,40,Other,Chennai,Tablet,19.83,15,Web Dev,Free,48,0.72,8,1,1,0
2173,43,Male,Bangalore,Desktop,18.74,18,Design,Free,22,0.75,2,0,1,0
2174,21,Other,Delhi,Tablet,20.94,11,Design,Free,11,0.81,3,0,1,1
2175,35,Female,Hyderabad,Desktop,2.11,5,Design,Basic,52,0.84,4,4,3,0
2176,23,Male,Delhi,Desktop,9.46,14,Web Dev,Free,43,0.35,9,0,2,1
2177,52,Male,Bangalore,Mobile,27.37,16,Design,Free,43,0.78,7,3,1,1
2178,39,Male,Mumbai,Desktop,13.29,14,Web Dev,Premium,38,0.95,9,3,4,0
2179,32,Male,Chennai,Desktop,28.86,9,Data Science,Free,41,0.23,1,1,4,0
2180,39,Female,Hyderabad,Tablet,7.19,6,Design,Premium,29,0.05,3,3,3,0
2181,54,Male,Chennai,Desktop,29.93,9,Business,Free,47,0.07,1,3,1,0
2182,59,Other,Chennai,Desktop,21.23,5,AI/ML,Basic,26,0.22,2,1,5,1
2183,29,Male,Chennai,Desktop,23.52,11,Web Dev,Basic,23,0.92,2,3,1,0
2184,59,Female,Chennai,Desktop,12.51,12,Data Science,Basic,2,0.13,6,2,3,1
2185,55,Male,Bangalore,Desktop,27.3,17,Data Science,Free,29,0.75,4,3,5,1
2186,35,Female,Chennai,Mobile,16.82,6,AI/ML,Basic,34,0.87,1,4,3,0
2187,52,Female,Chennai,Desktop,20.75,6,Design,Basic,32,0.88,5,2,2,0
2188,47,Other,Bangalore,Tablet,3.75,15,Business,Free,36,0.42,3,1,4,1
2189,41,Male,Delhi,Tablet,19.32,17,AI/ML,Premium,39,0.5,1,1,3,0
2190,59,Male,Bangalore,Desktop,26.49,3,Design,Free,48,0.32,2,2,1,0
2191,47,Male,Mumbai,Desktop,6.17,19,Design,Free,15,0.15,1,1,1,0
2192,31,Other,Bangalore,Desktop,22.39,2,Web Dev,Premium,47,0.21,3,4,3,1
2193,23,Other,Delhi,Mobile,1.74,9,Business,Basic,17,0.13,2,0,4,1
2194,20,Female,Mumbai,Tablet,27.86,9,Business,Free,17,0.41,7,0,3,0
2195,33,Female,Mumbai,Mobile,29.5,7,Web Dev,Premium,13,0.17,3,1,3,0
2196,24,Female,Hyderabad,Mobile,11.27,16,Design,Premium,31,0.4,9,4,1,0
2197,31,Other,Chennai,Desktop,4.11,6,Design,Basic,11,0.85,2,1,1,0
2198,26,Other,Mumbai,Desktop,20.1,9,Business,Free,41,0.65,9,0,1,0
2199,32,Other,Mumbai,Tablet,1.87,13,Business,Premium,1,0.66,8,4,4,1
2200,38,Female,Delhi,Desktop,14.99,2,Business,Free,52,0.81,8,1,1,0
2201,52,Other,Mumbai,Tablet,8.88,14,Business,Free,25,0.04,2,3,5,0
2202,19,Female,Delhi,Mobile,14.73,5,Design,Basic,22,0.79,3,0,5,0
2203,44,Female,Chennai,Tablet,1.53,11,Business,Free,59,0.2,6,0,3,0
2204,19,Male,Hyderabad,Tablet,2.5,15,Design,Basic,34,0.35,2,4,3,1
2205,52,Male,Hyderabad,Tablet,1.46,6,Web Dev,Premium,32,0.31,9,3,2,0
2206,35,Male,Chennai,Mobile,18.95,6,Data Science,Basic,40,0.11,8,3,5,0
2207,31,Female,Chennai,Mobile,17.24,16,Web Dev,Basic,24,0.17,6,2,4,1
2208,37,Male,Bangalore,Desktop,7.76,4,Web Dev,Premium,3,0.96,5,0,3,1
2209,35,Male,Mumbai,Desktop,19.75,5,AI/ML,Basic,20,0.6,5,2,3,0
2210,27,Male,Mumbai,Tablet,26.64,6,Web Dev,Basic,47,0.47,7,3,4,0
2211,42,Other,Mumbai,Tablet,9.04,13,AI/ML,Premium,3,0.76,8,4,5,0
2212,19,Female,Delhi,Mobile,25.13,14,AI/ML,Basic,30,0.81,2,1,2,0
2213,42,Male,Bangalore,Mobile,20.21,13,AI/ML,Free,55,0.11,2,1,4,0
2214,50,Other,Mumbai,Mobile,1.98,10,Web Dev,Basic,48,0.74,7,0,2,0
2215,53,Other,Delhi,Tablet,11.88,17,Data Science,Basic,14,0.93,2,3,2,1
2216,48,Other,Delhi,Tablet,15.72,18,AI/ML,Free,3,0.59,3,2,3,0
2217,31,Male,Hyderabad,Mobile,22.22,7,Business,Basic,3,0.61,6,4,5,0
2218,18,Other,Delhi,Tablet,9.33,4,Business,Premium,43,0.87,6,1,2,0
2219,33,Female,Chennai,Mobile,29.5,16,Design,Premium,2,0.68,1,1,4,0
2220,20,Other,Delhi,Desktop,20.85,10,Business,Free,51,1,1,1,5,0
2221,52,Other,Chennai,Mobile,11.81,19,Business,Premium,54,0.28,3,2,1,0
2222,58,Other,Chennai,Tablet,3.81,3,AI/ML,Basic,4,0.85,4,0,1,0
2223,23,Other,Hyderabad,Tablet,6.26,19,Web Dev,Premium,18,0.61,5,0,4,0
2224,42,Female,Hyderabad,Tablet,15.14,13,Business,Basic,37,0.37,6,4,1,0
2225,30,Male,Delhi,Tablet,15.35,8,Web Dev,Basic,31,0.88,2,2,5,0
2226,51,Female,Hyderabad,Mobile,23.26,18,Data Science,Basic,59,1,0,0,5,0
2227,25,Female,Hyderabad,Mobile,22.06,19,Business,Basic,57,0.06,1,3,3,1
2228,38,Male,Mumbai,Desktop,6.84,18,Data Science,Basic,8,0.93,0,2,5,1
2229,51,Other,Delhi,Mobile,18.25,19,Data Science,Premium,2,0.2,1,1,2,1
2230,21,Male,Delhi,Desktop,1.6,4,Design,Basic,33,0.21,5,1,3,0
2231,42,Male,Delhi,Mobile,12.56,13,Web Dev,Free,24,0.04,9,2,2,0
2232,32,Female,Hyderabad,Mobile,23.16,12,Web Dev,Free,52,0.92,6,2,5,1
2233,21,Male,Hyderabad,Tablet,12.59,15,Design,Free,9,0.76,7,2,3,0
2234,29,Other,Chennai,Desktop,25.23,15,AI/ML,Premium,31,0.05,7,1,4,0
2235,49,Female,Bangalore,Tablet,29.31,10,Design,Free,4,0.63,9,4,4,0
2236,49,Other,Bangalore,Tablet,18.61,19,Design,Basic,28,0.12,6,0,4,0
2237,45,Female,Bangalore,Mobile,5.21,8,Design,Premium,6,0.75,1,2,3,0
2238,30,Other,Mumbai,Mobile,12.01,19,Data Science,Premium,14,0.41,8,0,5,1
2239,48,Male,Hyderabad,Desktop,1.28,9,Web Dev,Basic,1,0.05,4,3,5,0
2240,31,Male,Chennai,Desktop,18.48,7,AI/ML,Free,9,0.83,3,0,3,0
2241,37,Male,Chennai,Mobile,24.83,8,Business,Basic,10,0.57,1,0,3,0
2242,35,Other,Bangalore,Desktop,19.27,9,Business,Free,52,0.77,7,3,1,1
2243,46,Female,Mumbai,Mobile,23.8,17,Business,Free,55,0.67,9,3,1,0
2244,23,Female,Mumbai,Mobile,24.2,15,AI/ML,Free,39,0.43,3,2,3,1
2245,49,Female,Bangalore,Mobile,25.68,16,Business,Free,57,0.7,0,3,4,0
2246,46,Male,Bangalore,Desktop,8.73,7,AI/ML,Free,54,0.01,5,3,5,0
2247,19,Other,Hyderabad,Tablet,26.27,10,Business,Basic,20,0.34,3,1,4,1
2248,40,Female,Mumbai,Desktop,19.97,19,Business,Premium,11,0.78,6,0,2,0
2249,36,Other,Chennai,Tablet,9.4,6,AI/ML,Premium,3,0.76,6,4,2,0
2250,48,Female,Bangalore,Desktop,29.63,12,Web Dev,Premium,27,0.89,9,0,2,1
2251,22,Male,Hyderabad,Tablet,28.56,15,AI/ML,Basic,28,0.61,4,4,4,0
2252,36,Other,Chennai,Tablet,17.66,10,AI/ML,Basic,12,0.94,8,3,1,0
2253,51,Female,Mumbai,Desktop,25.45,18,Design,Premium,49,0.56,6,1,2,0
2254,27,Female,Bangalore,Desktop,8.58,4,Data Science,Free,17,0.5,9,0,3,0
2255,42,Female,Bangalore,Tablet,13.07,11,Data Science,Premium,26,0.2,4,0,5,0
2256,19,Female,Hyderabad,Mobile,6.34,5,Web Dev,Premium,2,0.78,7,4,1,1
2257,28,Male,Hyderabad,Tablet,16.08,13,Web Dev,Free,34,0.69,9,2,2,0
2258,48,Female,Mumbai,Tablet,15.38,10,Web Dev,Free,38,0.46,1,0,5,1
2259,32,Female,Bangalore,Mobile,7.17,7,Data Science,Free,21,0.09,5,3,5,0
2260,26,Male,Hyderabad,Tablet,20.51,11,Web Dev,Basic,16,0.13,7,4,1,0
2261,40,Female,Bangalore,Mobile,4.42,4,Web Dev,Free,27,0.11,6,0,4,1
2262,36,Other,Mumbai,Mobile,2.79,4,AI/ML,Premium,37,0.38,3,2,5,1
2263,26,Other,Bangalore,Desktop,12.16,5,AI/ML,Premium,15,0.16,0,0,1,0
2264,52,Female,Chennai,Tablet,12.88,9,Data Science,Premium,59,0.86,2,4,2,0
2265,38,Male,Bangalore,Tablet,10.27,1,AI/ML,Premium,4,0.9,4,2,1,1
2266,26,Male,Delhi,Mobile,8.48,16,Web Dev,Free,21,0.86,5,1,4,0
2267,45,Male,Delhi,Tablet,10.82,5,AI/ML,Basic,55,0.61,2,0,2,1
2268,24,Female,Mumbai,Mobile,5.74,5,Design,Premium,16,0.6,1,2,4,0
2269,33,Female,Mumbai,Tablet,12.7,7,AI/ML,Free,10,0.89,2,3,5,1
2270,33,Other,Mumbai,Tablet,27.23,8,Data Science,Free,21,0.41,4,4,1,0
2271,50,Male,Chennai,Mobile,7.51,19,Web Dev,Basic,43,0.06,2,2,3,0
2272,21,Female,Chennai,Mobile,20.85,1,Web Dev,Basic,43,0.47,7,4,4,0
2273,21,Female,Bangalore,Tablet,5.11,18,Data Science,Free,35,0.55,6,1,1,0
2274,56,Female,Hyderabad,Tablet,11.26,11,AI/ML,Premium,40,0.55,8,4,3,1
2275,57,Male,Delhi,Mobile,10.31,16,Web Dev,Premium,45,0.16,2,1,3,1
2276,34,Male,Delhi,Desktop,28.17,11,Web Dev,Basic,43,0.78,7,0,1,0
2277,54,Other,Delhi,Desktop,13.41,9,Design,Free,41,0.73,8,0,2,0
2278,56,Male,Bangalore,Tablet,21.02,7,Data Science,Premium,39,0.23,7,0,3,1
2279,46,Female,Bangalore,Tablet,18.47,15,AI/ML,Free,54,0.55,4,3,1,0
2280,53,Other,Mumbai,Tablet,5.09,11,AI/ML,Free,2,0.79,5,0,1,1
2281,55,Male,Hyderabad,Mobile,28.25,19,Web Dev,Premium,26,0.01,9,3,2,0
2282,56,Male,Mumbai,Tablet,11.03,7,Business,Premium,44,0.28,8,3,1,0
2283,54,Male,Bangalore,Tablet,2.3,16,Design,Premium,47,0.47,1,1,4,1
2284,52,Male,Chennai,Tablet,9.71,3,Design,Basic,56,0.85,8,0,4,0
2285,24,Female,Mumbai,Desktop,10.73,16,Design,Basic,12,0.8,0,3,2,0
2286,44,Male,Bangalore,Tablet,3.69,8,Web Dev,Free,12,0.15,9,4,5,0
2287,45,Female,Bangalore,Tablet,18.98,10,Data Science,Premium,50,0.46,5,1,1,0
2288,39,Female,Chennai,Mobile,11.06,9,Data Science,Premium,53,0.3,0,0,4,1
2289,31,Female,Chennai,Desktop,19.24,3,Design,Free,29,0.4,0,3,4,0
2290,24,Other,Chennai,Mobile,1.2,7,Business,Premium,17,0.54,2,3,1,0
2291,54,Female,Hyderabad,Tablet,29.48,8,Business,Premium,39,0.5,3,1,1,0
2292,39,Male,Bangalore,Tablet,5.94,3,AI/ML,Premium,32,0.14,3,1,3,0
2293,22,Other,Chennai,Tablet,20.12,16,Business,Basic,16,0.12,9,1,2,0
2294,19,Male,Hyderabad,Tablet,21.76,14,Design,Free,55,0.13,9,0,3,0
2295,44,Female,Delhi,Tablet,5.98,7,AI/ML,Premium,40,0.84,4,3,2,0
2296,38,Male,Delhi,Mobile,4.24,4,Design,Basic,9,0.02,5,4,3,1
2297,55,Other,Delhi,Tablet,5.42,6,Data Science,Basic,40,0.2,3,4,2,1
2298,32,Other,Bangalore,Tablet,8.16,7,Design,Free,43,0.96,6,4,1,0
2299,38,Male,Hyderabad,Desktop,5.88,12,AI/ML,Premium,23,0.07,1,1,2,0
2300,27,Male,Hyderabad,Desktop,20.55,7,Design,Basic,41,0.04,7,1,4,0
2301,40,Male,Delhi,Tablet,13.2,1,Web Dev,Basic,28,0.39,3,1,5,0
2302,56,Other,Mumbai,Tablet,16.6,18,AI/ML,Free,7,0.15,5,0,4,0
2303,22,Female,Delhi,Tablet,2.37,11,Business,Basic,35,0.57,9,3,2,1
2304,18,Male,Bangalore,Tablet,25.98,11,Data Science,Premium,55,0.34,0,4,2,1
2305,30,Female,Delhi,Tablet,5.95,17,Business,Basic,13,0.21,1,3,2,0
2306,38,Other,Delhi,Tablet,11.44,12,Design,Basic,28,1,3,4,5,0
2307,43,Male,Hyderabad,Mobile,3.09,19,Business,Premium,6,0.34,9,3,5,0
2308,38,Male,Delhi,Mobile,4.97,18,AI/ML,Basic,24,0.64,8,1,3,0
2309,35,Other,Chennai,Mobile,20.31,13,Web Dev,Free,41,0.87,0,0,2,0
2310,54,Male,Chennai,Desktop,21.09,10,Business,Basic,29,0.92,0,4,3,0
2311,49,Female,Mumbai,Tablet,20.63,19,Design,Free,55,0.41,6,2,4,0
2312,53,Other,Bangalore,Desktop,17.01,4,Business,Free,27,0.98,9,4,5,0
2313,34,Other,Bangalore,Desktop,28.62,15,Business,Premium,9,0.72,7,0,1,1
2314,52,Male,Hyderabad,Desktop,15.71,18,AI/ML,Free,46,0.58,6,3,5,0
2315,28,Other,Bangalore,Mobile,14.03,1,Design,Basic,46,0.69,2,4,3,0
2316,38,Male,Mumbai,Tablet,8.18,19,Design,Premium,33,0.36,7,3,1,1
2317,43,Male,Chennai,Tablet,3.87,2,Web Dev,Free,55,0.42,7,1,1,0
2318,21,Other,Hyderabad,Desktop,16.9,10,AI/ML,Free,15,0.59,4,0,1,0
2319,51,Male,Chennai,Mobile,10.13,18,AI/ML,Free,55,0.33,7,0,5,0
2320,35,Female,Mumbai,Desktop,16.2,4,Data Science,Basic,9,0.77,1,4,2,0
2321,57,Female,Hyderabad,Desktop,6.98,10,Web Dev,Basic,28,0.25,8,3,1,0
2322,52,Male,Delhi,Tablet,25.31,4,Web Dev,Free,57,0.8,4,2,4,0
2323,58,Female,Bangalore,Mobile,29.99,18,Design,Premium,56,0.15,2,3,4,0
2324,46,Male,Mumbai,Tablet,10.35,4,Design,Basic,14,0.22,5,3,1,1
2325,46,Female,Hyderabad,Desktop,25.43,15,Web Dev,Premium,27,0.75,5,3,4,0
